word	weight	happy	funny	sad	lovely	exciting	angry	scary
sympathetic	9.005972076321635	0.32792216539382935	0.2902079224586487	0.3079656660556793	0.18895675241947174	0.040587134659290425	0.47794800996780396	0.2086135596036911
auditor	11.08477889884338	0.0500391349196434	0.04340481758117676	0.08442523330450058	-0.002118106931447983	0.029349928721785545	0.04133863002061844	-0.020185235887766106
terrifies	12.193595357685732	0.1876491755247116	0.2730725109577179	0.31683528423309326	0.2216249406337738	0.2331402599811554	0.324555367231369	0.509633481502533
tawny	10.354267471538567	0.05977115035057079	0.16838282346725464	0.10602225363254547	0.38060009479522705	-0.01474064216017723	0.03744012117385864	0.13346709311008453
shining	7.650136922686453	0.207694411277771	0.19048690795898438	0.2946726381778717	0.28978201746940613	0.1716611534357071	0.035560768097639195	0.1964128464460373
mouthful	9.831291029990064	0.14888694882392883	0.26133108139038086	0.13875022530555725	0.2090398073196411	0.10011085867881775	0.14039728045463562	0.25168898701667786
mangle	11.985955992907487	0.047123342752456776	0.25310125946998596	0.13476406037807465	0.15504568815231323	0.006123088300228008	0.12198267132043839	0.1549014449119568
pare	11.714022277423846	0.017896221950650215	0.06228140741586685	0.00704827718436718	-0.012219766154885292	0.0322667397558688	0.06034015491604794	0.0952616184949876
evade	10.294938093480964	0.016001209616661183	0.016777385026216396	-0.02045288309454918	-0.06311408430337906	-0.11121126264333725	0.07787223160266876	0.04132312536239624
strife	9.063466681121213	0.0932258889079094	0.10666166990995407	0.22202028334140778	0.0784790888428688	0.01364966295659542	0.20513281226158142	0.10816678404808044
secluded	9.898732310785597	0.11750979721546173	0.10284184664487839	0.16117990016937256	0.30505913496017456	0.08188930153846741	0.13105961680412292	0.1553838849067688
convergence	13.07214576157704	0.01792166382074356	0.0727362036705016	0.04686538875102997	0.06032576039433479	0.17520172894001007	-0.03772375732660316	0.06749463081359863
define	9.67589888507474	0.08552735298872005	0.07485833764076244	0.034958429634571186	0.028376758098602406	0.10428982973098755	0.011513711884617805	0.046849291771650425
withered	9.178060456835562	-0.051501743495464325	0.05309407040476799	0.13501310348510742	0.13438761234283447	-0.12365664541721344	0.09104007482528675	0.08875210583210003
carelessness	9.647762472446074	0.044210925698280445	0.15606068074703217	0.22487176954746246	0.0881003737449646	-0.07028292119503021	0.1660986840724945	0.12659065425395966
silence	6.477630974438381	0.06260240077972401	0.09513360261917125	0.25996994972229004	0.08215072751045238	-0.055803388357162476	0.1483798623085022	0.07597658783197414
distress	7.866309247823168	0.04548920691013336	0.06553401052951802	0.1726408451795578	0.07966329157352436	-0.05284883826971032	0.20804265141487122	0.13199463486671448
assessor	12.871475066114888	0.012474820017814636	0.05419895797967922	0.0029099024832247578	0.05544879660010338	-0.04629781097173713	0.11274155974388123	-0.007422907277941704
smiles	8.636490598335685	0.32559725642204285	0.32212045788764954	0.18743020296096802	0.3002222776412964	0.14350835978984833	0.1889142096042633	0.16599193215370178
grim	8.494765572718627	0.25072479248046875	0.20889940857887268	0.4553072452545166	0.17939354479312897	0.18018682301044464	0.22548407316207886	0.4298885762691498
associate	9.429698143564408	0.05082192271947861	0.05226672813296318	0.08467033505439758	-0.0330057889223101	0.1050308346748352	0.10655494779348373	0.07925783842802037
bath	8.75416394277274	0.02515808679163456	0.030506638810038567	0.0207426268607378	0.22347313165664673	0.013077564537525177	0.02933787740767002	0.06462664157152176
fully	7.340844199826448	0.16435301303863525	-0.020924631506204605	0.06549180299043655	0.07499457895755757	0.04207151383161545	0.052569858729839214	-0.0001965779811143875
entrust	10.925564917059575	0.14502884447574615	-0.03031589463353157	0.14101113379001617	0.041955359280109406	0.06323664635419834	0.07291364669799794	0.03567139059305202
absentee	12.630313009298	0.08155302703380585	0.07664348185062397	0.04988260567188263	0.07071109116077423	-0.024760853499173896	0.12246114760637283	0.03127638623118412
hog	10.359169442138773	0.06354298442602158	0.05504745990037918	0.03213125467300415	-0.02070673555135727	-0.04646980762481712	0.03492273762822162	0.031415242701768764
intrusion	9.874228787729683	0.05009029060602199	0.00859118066728115	0.11515211313962936	0.046850815415382385	-0.004518840927630885	0.1542748212814331	0.09881360083818436
posthumous	11.555798272208952	0.037964966148137935	0.06946264207363118	0.14993244409561157	0.07918360084295284	-0.026035286486148834	0.06906409561634064	0.028382662683725357
freedom	7.384668334183621	0.17333801090717316	0.024623394012451172	0.15963411331176758	0.09434707462787639	0.08276903629302979	0.0690232142806052	0.12062554061412811
nappy	16.36798262758137	0.11820153146982193	0.14815428853034973	0.12209214270114899	0.14706851541996002	0.07356935739517201	0.16706624627113342	0.1190357506275177
electorate	12.871475066114888	0.02145821414887905	0.09834454953670502	0.0873716175556184	0.06440208852291118	-0.028735853731632233	0.18512225151062012	0.01342414878308762
charity	8.41185627636787	0.05207604914903641	0.08067086338996876	0.09683932363986958	0.13661280274391174	0.049086105078458786	0.023346444591879845	0.04777252674102783
opponent	9.416210463182457	0.009566265158355236	0.08403430879116058	0.029879774898290634	-0.004342038184404373	0.08691054582595836	0.11742307245731354	0.09919297695159923
unquestionable	10.838553540069945	0.07670981436967839	0.04575831815600406	0.09987767040729523	0.10963353514671326	0.15274867415428162	0.014449512585997581	0.09608016163110722
senate	9.083161715012766	0.03075791522860516	0.11778897047042847	0.157293900847435	0.04874521493911743	-0.004896311089396477	0.0894320011138916	0.06517566740512837
catch	7.378164246214444	0.11662169545888901	0.15835730731487274	0.08522565662860881	0.1078527644276619	0.12396467477083206	0.08787699788808823	0.14600713551044464
agape	11.937165828738054	0.05884896218776703	0.1705327033996582	0.12855473160743713	0.14090654253959656	0.08183129876852036	0.1688518524169922	0.14357879757881165
horizon	8.302089080617096	0.0916150063276292	-0.0032995082437992096	0.062088076025247574	0.07167525589466095	0.20065250992774963	-0.06283709406852722	0.11908459663391113
avoid	7.609727384348576	0.06009534001350403	0.04479795321822155	0.02559974417090416	-0.05838930979371071	-0.03544754907488823	0.09679286926984798	0.12123442441225052
dogma	10.631410330102177	-0.022932277992367522	0.05316161736845959	0.07598797976970684	-0.05630423873662971	-0.01413710042834282	0.04966413229703903	0.07381758838891983
slop	12.209099544221697	0.060697488486766815	0.12232836335897446	0.06750481575727463	0.1623128056526184	-0.00606378260999918	0.043319910764694214	0.12921589612960815
overload	12.902246724781643	0.022498030215501785	0.11617879569530487	0.08167973160743724	0.05334688723087322	0.06746082007884979	0.11970002949237823	0.16843688488006592
overestimate	12.704420981451722	0.038541804999113194	0.09886950999498356	0.05809672921895981	-0.026911666616797447	0.041364628821611404	0.08720454573631276	0.15006856620311737
crouch	11.33103002516774	0.026110991835594177	0.20492051541805267	0.035340696573257446	0.14518311619758606	-0.03437921404838562	0.13019153475761414	0.1622326523065567
lover	7.435638058467546	0.1493512988090515	0.183140367269516	0.21179306507110596	0.3552788197994232	0.07459194958210003	0.20275428891181946	0.08446414768695842
mistake	7.484342395077696	0.17312122881412506	0.16668476164340973	0.17900195717811584	0.06047363206744205	0.0013150200247763477	0.21905562281608582	0.18569082021713257
backwardness	12.133876122984109	0.04015200212597836	0.053534187376499176	0.16814292967319489	0.04449201747775078	-0.05922209843993209	0.06395208835601796	0.008933935314416774
nostalgic	15.674835447021424	0.3065030574798584	0.39949560165405273	0.38985204696655273	0.3985612988471985	0.30306288599967957	0.23601244390010834	0.27222082018852234
twinkle	9.865192581665745	0.19427183270454407	0.342593789100647	0.1512361466884613	0.32428085803985596	0.1096518337726593	0.07483194768428802	0.15506157279014587
expected	6.745201533760596	0.2551094293594359	0.01938842236995697	0.09046506136655796	0.01844327338039875	0.14849132299423218	0.06731697916984558	0.0824272334575652
depository	12.193595357685732	-0.005553130060434341	-0.005216931924224122	0.029252605512738228	0.023917904123664013	-0.014526277780532837	-0.00225444510579087	0.061821576207876205
crisis	8.821536353835345	0.02593225985765457	0.07952387630939484	0.10860970616340637	0.006247274577617645	-0.05013556405901909	0.11016739904880524	0.11282118409872055
pilot	9.161605336109117	0.053154900670051575	0.08125137537717819	0.032631274312734604	-0.0019078329205513	0.05214710533618916	0.06350559741258621	0.046275682747364044
battled	11.515952363661752	0.13517561554908752	0.06607097387313843	0.10043580085039139	0.006498374044895172	0.061556629836559185	0.14195501804351807	0.18542343378067017
shortly	8.254855523359588	0.19425493478775024	0.03083154931664478	0.14131712913513184	0.07252447307109844	0.05076278746128082	0.17665866017341614	0.0697295516729356
remarkable	7.471394555790151	0.27878010272979736	0.21513207256793976	0.3173317313194275	0.32648593187332153	0.402544230222702	0.06667283922433842	0.2907806634902954
hanging	7.784627233911462	0.2270580232143402	0.18770626187324524	0.22826886177062988	0.168180912733078	0.03486582636833202	0.15625473856925964	0.23548480868339539
boomerang	12.841622102965207	0.045339085161686055	0.158014178276062	0.14050737023353577	0.09707166254520416	0.0714550018310548	0.15526160597801208	0.19084244966506958
harry	12.476162329470743	0.12011346966028214	0.092140331864357	0.07723081856966019	0.16555459797382355	-0.014807198196649551	0.06394974887371063	0.016969818621873967
illegality	12.784463689125259	0.035942524671554565	0.07280836999416362	0.11801598966121674	0.046732429414987564	-0.002285618335008621	0.06755492091178883	0.029587771743535884
gentle	7.253272486620436	0.1697695553302765	0.33298367261886597	0.18521565198898315	0.4447197914123535	0.04425793141126644	0.15529555082321167	0.20592977106571198
petrified	10.322977313545357	0.32459086179733276	0.27994590997695923	0.3700241148471832	0.2707781195640564	0.13930067420005798	0.42925065755844116	0.47333765029907227
worthless	9.295560727043998	0.1304376721382141	0.2232380360364914	0.24451935291290283	0.0895041823387146	0.02115405537188042	0.26006370782852173	0.23227831721305847
dance	7.631011542327223	0.11312595009803772	0.21941421926021576	0.12132573872804642	0.23836363852024078	0.1560104340314865	0.07666511833667755	0.1451680064201355
acclaim	12.148474922405262	0.032389096915722004	0.06591853499412537	0.025816584005951992	0.1326894760131836	0.1089114248752594	0.020585335791110992	-0.006786614656448364
neurosis	11.370770353817253	0.04390142112970363	0.2353941798210144	0.13276289403438568	0.18428093194961548	-0.06574241816997528	0.08580800890922557	0.15600354969501495
soulless	11.835383134428113	0.1435304582118988	0.2592781186103821	0.3313779830932617	0.2754274904727936	0.11215857416391373	0.19328409433364868	0.2261555492877959
inclusion	12.41673890899994	0.02113565243780602	-0.013756800442934036	-0.041619542986154556	0.00994935631752003	0.11224373430013657	-0.009261216968297958	-0.054754473268985526
boy	5.820984666926398	0.1215682178735733	0.22276654839515686	0.16844098269939423	0.18927064538002014	-0.038969460874795914	0.16918905079364777	0.1614794135093689
complaint	8.731230515145588	0.07921163737773895	0.08238348364830017	0.08057975769042958	0.024557974189519993	-0.02851768210530281	0.23518915474414825	0.015391483902931213
journalism	11.136874010726782	0.028494991362094768	0.1494758129119873	0.1841343194246292	0.08673758804798115	0.08881442993879318	0.007087653502822033	0.0808706134557724
retrenchment	12.41673890899994	0.019213266670704	0.060108158737420925	0.13294672966003418	0.02177071198821079	0.003645665943622589	0.06758306175470363	0.06831145286560059
submit	8.35001592408777	0.0732702910900116	0.004490528255701176	0.018836311995983235	-0.02745598927140236	0.07631482183933258	0.07627686858177196	0.014710489660501591
incest	12.105302750540053	0.07060699164867401	0.12634611129760742	0.15189412236213684	0.08234506100416183	-0.06909851729869843	0.08513910323381424	0.18750011920928955
servile	9.93504253484219	0.14834177494049072	0.1308670938014984	0.1925416886806488	0.15363210439682007	-0.04683489724993706	0.21028199791908264	0.05347590148448944
pith	11.142235953868168	-0.010853802785277367	0.18542709946632385	0.13337770104408264	0.19890670478343964	-0.018382538110017776	0.04643844440579403	0.0439765378832816
broken	6.68402018083674	0.0809333026409148	0.15850529074668884	0.16746562719345093	0.11813011020421982	0.01808110624551762	0.16223564743995667	0.17266711592674255
luxury	8.553986952578578	0.02955254539847363	0.0236906260252	0.01906534656882275	0.1750200390815735	0.1115456223487854	-0.00232100673019886	0.052865538746118435
shroud	10.228098075355113	-0.049552977085113525	-0.005034429021179676	0.08081804960966121	0.10251916944980621	-0.05291903764009476	0.0328304022550584	0.07798545807600021
struggles	9.251588483487904	0.16735467314720154	0.13029441237449646	0.2490433156490326	0.05205458775162708	-0.010125957429409027	0.18316909670829773	0.16138103604316711
approving	10.498685714447594	0.04153021425008763	0.014809690415859222	0.0009843073785303913	0.00958121195435524	0.011684849858283997	0.06743578612804402	0.016124092042446025
cheat	9.726800457840778	0.15347450971603394	0.15418127179145813	0.13647259771823883	0.05669626221060764	0.022821430116891972	0.22553952038288116	0.09273548424243916
disgraced	9.547966262907238	0.09010693430900563	0.06824206560850143	0.20333155989646912	0.05285980924963962	-0.028883356600999832	0.19620710611343384	0.012522948905825615
victor	9.894091931229093	0.10813756287097931	0.048897895962000004	0.0978950783610344	0.06222400441765796	0.08131685853004456	0.04347926750779163	0.028226304799318425
pay	6.530207618410622	0.15613514184951782	0.0296870656311512	0.09732507169246685	0.02273855358362209	0.017408853396773227	0.19084171950817108	0.06597563624382019
mistaken	7.782943889270064	0.17853045463562012	0.27670955657958984	0.2097172886133194	0.15237009525299072	-0.04863169044256188	0.2973014712333679	0.25274813175201416
timid	8.70222919571967	0.25860175490379333	0.2843639552593231	0.2648794949054718	0.1952759474515915	0.10864505171775818	0.40216293931007385	0.3504638075828552
prize	8.319513883912487	0.11581259965896606	0.0660347044467926	-0.006118851713836193	0.10305269807577133	0.12494160234928131	-0.009074629284441693	0.005742955952882767
legislator	10.51004947309791	0.010502699762582779	0.04422212019562721	0.07885173708200444	0.021235188469290844	-0.07369659841060638	0.12389031797647476	0.001105584204196819
intrusive	11.391248885160794	0.1323489397764206	0.18723204731941223	0.11113211512565613	0.08139950037002563	0.11800079047679901	0.19954034686088562	0.23017486929893494
arraignment	12.65441056087706	0.03322724252939224	0.054346486926078796	0.1063765436410904	0.031269051134586445	0.027875520288944244	0.16679969429969788	0.084045611321926
antidote	10.758510832396409	0.004139058291911968	0.14134100079536438	0.09054899215698242	0.1020367294549942	0.09735782444477081	0.06843200325965881	0.15832464396953583
wounding	10.664200152925167	0.0329734943807124	0.0463520772755146	0.09346668422222137	0.04535723477602005	0.08733028173446655	0.17844179272651672	0.06946251541376125
manipulation	11.044972648442961	-0.05222459137439728	0.0747520849108696	0.04671934247016918	-0.015336945652961509	-0.0482456237077713	0.02684624493122101	0.084383264183998
incline	9.697216306735495	-0.028929486870765686	0.06701068580150604	-0.030937731266021506	0.06186222657561291	-0.006258837878704071	-0.04179883375763915	0.093608058989048
beggar	8.89037838438378	0.09610886871814717	0.12013932317495346	0.17130708694458008	0.1656191498041153	-0.08316299319267273	0.18107974529266357	0.09632568806409836
bonanza	13.595393905341588	0.14926445484161377	0.07909350842237484	0.069211646914482	0.08667498826980602	0.24088940024375916	0.07210361957550038	0.13585621118545532
unpredictable	14.17075805024515	0.14705325663089752	0.2659255266189575	0.17790712416172028	0.100544773042202	0.33081257343292236	0.24162358045578003	0.3852040767669678
improve	9.020682926838205	0.14881059527397156	0.03509218245744705	0.059046007692813984	0.06424805521965038	0.1456151008605957	0.01578327827155601	0.05476012080907822
drool	14.422072478526056	0.1306782066822052	0.23096901178359985	0.11032898724079132	0.2603975832462311	0.17418310046195984	0.1379130780696869	0.23287278413772583
deceived	8.298014478521527	0.18830949068069458	0.1397266536951065	0.16915790736675262	0.11290651559829712	0.019227594137191772	0.29241424798965454	0.08902072161436081
rapt	10.451780564973934	0.36804479360580444	0.21350149810314178	0.2543458938598633	0.276729941368103	0.23983454704284668	0.2818729281425476	0.191860169172287
merge	11.220488150767915	0.009216919541358948	0.03213438764214516	0.0519789233803748	0.03185253217816364	0.06887654960155476	0.03196585178375244	0.027116945013404004
chance	6.535132154644681	0.32131829857826233	0.10169951617717743	0.1373898983001709	0.1609463393688202	0.24528366327285767	0.09618619084358215	0.18779292702674866
conscientious	9.715119598228021	0.302810937166214	0.2365097999572754	0.209397554397583	0.22306837141513824	0.10156220197677612	0.25088977813720703	0.1597023457288742
communication	8.221853117555963	0.05728907883167278	0.09536202251911163	0.0646209865808488	0.0211002379655838	0.04992281645536423	0.12499363720417023	0.04612599313259125
spinster	10.628189715402135	0.055707428604364395	0.18713530898094177	0.1813749372959137	0.28857851028442383	-0.04448709636926651	0.14883872866630554	0.10976539552211761
proctor	12.11948738553201	0.0036967843770979725	0.09779961407184601	0.004143375903367885	-0.0011257007718086243	-0.013401458039879799	0.07743287831544876	0.05463928356766701
incurable	10.292636596492684	0.07421252131462097	0.1777879148721695	0.14750230312347412	0.15473435819149017	0.14905411005020142	0.13938379287719727	0.18256473541259766
gifts	8.211185580905717	0.15095579624176025	0.11196853220462799	0.08032287657260895	0.18526679277420044	0.06016365066170681	0.033336490392684826	0.020886991173029057
jump	8.53279887231462	0.15968284010887146	0.10408316552639008	-0.014752348884939925	-0.014761051163077354	0.12402266263961792	0.049562808126211166	0.18018686771392822
evasion	10.883185694090713	-0.03432189673185371	0.03242708742618561	0.029338225722312816	-0.05016166344284989	-0.05733368173241615	0.0018190592527389526	0.01686667650938045
leave	5.809257467558516	0.18497322499752045	0.06317237764596939	0.26391568779945374	0.1097516119480133	0.020527653396129608	0.22826658189296722	0.15411117672920227
conglomerate	12.148474922405262	0.017693176865577587	0.014589558355510235	0.03584569692611683	-0.011869869194924831	-0.029106732457876205	0.024884002283215634	0.013981444761157036
gent	10.664200152925167	0.06756033003330242	0.307723730802536	0.125632643699646	0.3656531572341919	0.01450350508093845	0.03416249155998241	0.04997357726097118
antipathy	10.165447110393446	0.09896440058946598	0.08770711719989777	0.13030214607715607	0.09523868560791016	0.02543494850397121	0.2722920775413513	0.03677564114332199
contemplation	8.981511778751475	0.05170495808124542	0.10091738402843475	0.1819908320903778	0.25575944781303406	0.05509445443749439	0.04354957491159439	0.10057481378316879
recruits	10.507196404115502	-0.0029071029275655746	0.03733735904097557	-0.01120915450155735	-0.0687418282032013	0.06277669966220856	0.0029022954404354095	0.04862442612647999
latte	16.36798262758137	0.05970954149961483	0.12277297675609589	0.06310401111841202	0.23626679182052612	-0.06690483540296555	0.07013411819934845	0.08253052830696117
standstill	10.58415744525163	0.08436302840709675	0.06878378987312317	0.10210496187210083	0.0003022104501724243	0.10162229835987091	0.10477319359779358	0.10795645415782928
jaws	9.007878654592217	0.07018785923719395	0.09532995522022236	0.14151360094547272	0.06109996885061264	-0.0009782984852790833	0.09837015718221664	0.17716360092163086
manure	10.95633657572633	0.08234184235334407	0.10485595464706421	0.029666835442185402	0.07807887345552444	-0.022554192692041397	0.06829045712947845	0.028859814628958813
diagnosis	11.203196653657855	0.014967312105000019	0.07565808296203602	0.06729568541049957	0.0008007586002349854	0.026838282123208046	0.0547529011964798	0.14099621772766113
punishment	7.763328160395137	0.05459950119256962	0.026272730901837238	0.1139393001794815	0.014605801552533992	-0.06083211675286293	0.16978421807289124	0.08876952528953563
greeted	8.593126860915849	0.24822452664375294	0.05854836478829384	0.14614582061767578	0.1581653356552124	0.07564045488834381	0.23302729427814484	0.097990281879902
ungrateful	9.224365024877248	0.28869760036468506	0.20588010549545288	0.35974177718162537	0.25068047642707825	0.0672205314040184	0.4987318217754364	0.1309863179922104
unquestionably	10.04183315442627	0.08088471740484238	0.18995040655136108	0.15867775678634644	0.16471844911575317	0.17769864201545715	0.029017450287938007	0.19077113270759583
cheerfulness	9.345114541498727	0.09840808808803558	0.26672646403312683	0.1791059821844101	0.31389057636260986	-0.04865178465843201	0.061926014721393585	0.12858116626739502
hilarious	11.324557510662123	0.21119146049022675	0.7953873872756958	0.3771902620792389	0.44406944513320923	0.3260950446128845	0.22758139669895172	0.44504475593566895
unattractive	11.054776648539582	0.19210438430309296	0.30698466300964355	0.29595747590065	0.2745393216609955	0.20367208123207092	0.2781752049922943	0.3066346049308777
undertaking	8.992726849571614	0.07632955908775318	-0.005802024155855179	0.04605785757303238	0.020952459424734005	0.2125888466835022	0.003461480140685924	0.04579935595393181
eulogy	11.17502577669116	0.031199732795357593	0.2306736260652542	0.22577527165412903	0.1723620742559433	0.03820299357175838	0.10891015827655792	0.060378871858119965
excitement	7.4291885461475635	0.25472331047058094	0.1673058271408081	0.16996130347251892	0.20574842393398285	0.45091140270233154	0.1544681340456009	0.21067407727241516
fruitless	9.536029062015514	0.20180779695510864	0.11932049691677094	0.17929960787296295	0.03708643093705177	0.1373765766620636	0.18763768672943115	0.06877904385328282
infect	11.704543533469302	0.005249732173979171	0.11949962377548218	0.06493416428565979	0.061890508979559056	0.01866542361676682	0.054218146950006374	0.15010517835617065
germ	10.369046065634686	0.0002026893198491253	0.13051655888557434	-0.020077664405107498	0.08999614417552959	0.09355084598064423	0.018639586865901947	0.1206076443195343
praises	9.300662778927894	0.24151884019374847	0.08493730425834656	0.1361960470676422	0.1607312113046646	0.053497299551963806	0.11218120902776718	-0.012479105964303017
navigable	11.180596821740613	0.07048536837100983	0.06862604618072521	0.013868318870663643	0.1033458262681961	0.10712258517742157	0.02785932458937157	0.09048068523406982
arrive	8.2650934929405	0.13647307455539703	0.021052107214927562	0.07409510016441356	0.11130643635988235	0.05940338224172603	0.07812651991844177	0.040327660739421844
regardless	9.576761164855183	0.2300218641757965	0.08580002188682556	0.09069161117076885	0.041374169290065765	0.047453027218580246	0.04751891642808925	0.06343857944011677
fret	10.100782079040007	0.20404773950576782	0.119198277592659	0.15584740042686462	0.10837098956108093	0.022286489605903625	0.2367536574602127	0.19280728697776794
regretted	9.125184704787614	0.24166642129421234	0.16096000373363495	0.3350224494934082	0.09764593839645397	0.0484263449907304	0.29973989725112915	0.09761518985033035
greatness	8.670407280779026	0.10303010046482086	0.16162174940109253	0.20626753568649292	0.17231661081314087	0.16382040083408356	0.04027828574180592	0.1347561478614807
miracle	8.654644738709498	0.2570188343524933	0.20779849588871002	0.27000558376312256	0.18299880623817444	0.16145366430282593	0.0632038563489914	0.27702346444129944
healthy	8.577700246877885	0.34546101093292236	0.17889060080051422	0.09080796688795079	0.19761362671852112	0.22353260219097137	0.05362701788544644	0.21833586692810059
surrendering	11.110487255553588	0.07376366853714	-0.024754974991083145	0.08098338544368744	-0.040442224591970444	-0.13281892240047433	0.08598724752664555	0.07410334795713425
dreams	7.673983060059287	0.22744186222553253	0.15059299767017365	0.22902582585811615	0.19743302464485168	0.1770988255739212	0.09501911699771881	0.18439310789108276
adoration	9.94311360367598	0.11903728544712067	0.12672588229179382	0.1044720709323883	0.22200846672058094	0.015047464519739151	0.18854233622550964	0.021752102300524823
disobey	10.137501180002888	0.12768688797950745	0.08894862234592438	0.13605357706546783	-0.003392111510038376	-0.0450509712100029	0.2636721730232239	0.12532810866832733
attendance	9.009151729239015	0.10786166787147522	0.032624565064907185	0.08767364174127579	-0.008703477680683136	0.038743533194065205	0.10741433501243591	0.03207695484161377
ghostly	9.602943650800826	0.06753551959991455	0.1889706254005432	0.2125825285911559	0.3672030568122864	0.098826564848423	0.11223319172859192	0.32983699440956116
brighten	10.647670850973958	0.2088477611541748	0.20220398902893066	0.254816472530365	0.32602763175964355	0.20729172229766846	0.014411616139114014	0.1958882063627243
defense	8.972261018979324	0.02773738279938709	0.023779118433594815	0.014957420527935028	0.007656672969460376	-0.025053806602954865	0.0323408767580986	0.10273925960063934
unguarded	10.422562018974794	0.0324946492910384	0.16005682945251465	0.14623811841011047	0.18071068823337555	0.044217079877853394	0.20740534365177155	0.13818423449993134
untie	11.136874010726782	0.11243780702352524	0.08599787950515758	0.10180214792490005	0.05884581431746483	0.03601115196943283	0.1306111365556717	0.09803743660449982
trading	9.799904716169394	0.03904717415571202	0.05327890068292618	0.048863500356674194	0.04396548867225636	0.04643479362130165	0.011009924113750347	0.047411754727363586
fleece	10.394173015712107	0.0200943425297736	0.08498315513134003	0.0553305819630624	0.12212402373552322	-0.049747124314308167	0.0892889052629472	-0.016599532216787116
glum	11.197498632543217	0.3610357642173767	0.26878267526626587	0.39897409081459045	0.23994427919387817	0.15160518884658813	0.3587082028388977	0.3011106550693512
compost	13.595393905341588	0.12241377681493759	0.07813474535942078	0.07768203318119038	0.19048422574996948	0.02593323588371277	0.05974891781806957	-0.004849502816796303
believes	8.921981129257249	0.22051535546779633	0.04460283741354942	0.1345539093017578	-0.011969346553087234	0.10506607592105865	0.08005160838365555	0.04842509329319
unsatisfactory	9.998081644753142	0.24905267357826233	0.15254822373390198	0.26631414890289307	0.12103286385536194	0.1191234290599823	0.24970701336860657	0.13631467521190643
frustrate	11.163975940504573	0.132503479719162	0.07151418924331676	0.07200289517641079	0.03229571133852005	0.09379565715789795	0.2067289948463441	0.10622798651456833
hellish	11.079715596886833	0.2078254222869873	0.1685754507780075	0.30686384439468384	0.2640931010246277	0.1845141351222992	0.2495713084936142	0.4275045394897461
dawn	7.7825701971879875	0.05084037780761719	0.03342223912477482	0.12660381197929382	0.0968191921710968	0.12522011995315552	0.059041574597358815	0.07235677540302277
solitude	8.412206846047182	0.13113415241241455	0.09542456269264221	0.20608913898468018	0.2963108420372009	0.05432405322790157	0.1059354692697525	0.13735444843769073
disappointing	10.618589641673115	0.40270546078681946	0.23770031332969666	0.48956531286239624	0.23787739872932434	0.3559313714504242	0.24923110008239746	0.33378756046295166
upheaval	11.158496474739948	0.05006014183163643	0.05252061039209355	0.17466019093990326	0.008163658902049176	0.1100054532289505	0.19372430443763733	0.1457560658454895
accepting	8.461435395213332	0.15479449927806854	0.06201171502470959	0.1180570125579834	0.010197631083428749	-0.008013047277927399	0.10416005551815033	0.0373893603682518
angina	13.803033270119831	0.06143045052885998	0.05843956768512715	0.04579618573188782	0.03171607851982117	0.02791960909962643	0.07972704619169235	0.06386509537696838
chow	13.189928797233422	0.14393651485443115	0.2107965648174286	0.07773794233798981	0.1792110949754715	0.026940777897834778	0.05126490816473961	0.09364433586597443
delirious	10.179718504498778	0.2245417982339859	0.25351089239120483	0.20965169370174408	0.1959361732006073	0.12336030602455139	0.32899582386016846	0.25770440697669983
widower	10.479104669248487	0.10826119780540466	0.18984614312648773	0.216953843832016	0.233510360121727	-0.08702954649925232	0.20929737389087677	0.07979623973369598
atherosclerosis	16.36798262758137	0.008402355015277974	0.10225775837898254	0.050853341817855835	0.051457811146974564	0.1296089142560959	0.006311699748039246	0.073783740401268
rabid	11.97353347290893	0.12285912036895752	0.18023377656936646	0.14557799696922302	0.08382058143615723	0.12141004204750061	0.31565597653388977	0.22408929467201233
broil	10.780733969181119	0.058185186237096786	0.0796436220407486	0.06011544913053524	0.0986688658595084	-0.020660329610109107	0.057155806571245193	0.08971160650253296
latent	9.63458073574401	-0.04976857081055641	0.039182789623737224	-0.045341141521930695	0.008884521201252826	0.03489937633275997	0.05188923701643944	0.09743836522102356
warfare	9.360382013629515	-0.0017287060618398353	0.0675101950764656	0.10147330164909363	-0.011170566082000732	0.038614727556705586	0.06100880354642879	0.19099631905555725
haven	10.25651528807869	0.058722227811813354	0.06776318699121475	0.1340041309595108	0.17041757702827454	0.0549440160393716	0.12252579629421234	0.16872315108776093
prerequisite	13.035778117406165	0.07541314512491237	0.04929392784833919	0.00627594254910957	0.020999571308493614	0.10222116112709045	-0.05217643827199936	0.12948442995548248
optimist	11.937165828738054	0.2820015549659729	0.19649171829223633	0.2198379784822464	0.13365554809570312	0.21056824922561646	0.22469189763069153	0.17246189713478088
lender	11.890645813103163	0.04440028592944156	0.02441469207406044	0.00568000227212917	0.041105516254902	-0.04681650921702385	0.04909644275903702	0.008561134338378795
saliva	11.824687845311365	0.018464770168065914	0.15363505482673645	0.03970517218112957	0.08859027922153484	0.07361853867769241	0.09785766899585724	0.0708051249384879
ahhh	16.36798262758137	0.14447930455207825	0.32058221101760864	0.22030319273471832	0.3444528579711914	0.16619785130023956	0.11698943376541138	0.2995108366012573
creature	6.964710519699216	0.010948834940791241	0.215767040848732	0.12041401118040085	0.23010621964931488	0.03340629488229763	0.05521276220679283	0.26423323154449463
